id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
39209,1,75,1,28.0,0,3,1,56513.0,26.0,116,1
39210,0,40,1,32.0,1,1,0,38380.0,124.0,294,0
39211,1,51,1,8.0,1,1,0,2630.0,124.0,44,0
39212,1,24,1,28.0,1,2,0,27699.0,152.0,40,0
39213,0,38,1,8.0,1,1,0,36744.0,124.0,80,0
39214,1,53,1,28.0,0,1,1,27918.0,124.0,274,0
39215,1,54,1,28.0,0,1,1,32553.0,124.0,278,0
39216,1,32,1,30.0,1,2,0,20747.0,152.0,285,0
39217,1,47,1,39.0,0,1,1,39637.0,26.0,112,0
39218,1,28,1,6.0,1,2,0,52744.0,152.0,281,0
39219,1,32,1,31.0,0,1,1,2630.0,150.0,270,0
39220,1,25,1,3.0,1,2,0,32649.0,152.0,111,0
39221,1,38,1,3.0,1,1,0,23568.0,26.0,109,0
39222,1,57,1,46.0,0,1,1,53636.0,11.0,274,0
39223,1,52,1,28.0,0,1,1,2630.0,156.0,197,1
39224,1,26,1,32.0,0,2,1,32901.0,152.0,186,1
39225,1,27,1,3.0,1,2,0,17388.0,152.0,100,0
39226,0,24,1,34.0,0,2,1,29583.0,152.0,291,0
39227,0,63,1,8.0,1,1,0,56111.0,7.0,199,0
39228,0,24,1,28.0,1,1,0,35443.0,26.0,277,0
39229,1,44,1,28.0,0,1,1,47046.0,26.0,233,1
39230,0,22,1,8.0,0,2,1,28950.0,152.0,115,0
39231,0,24,1,36.0,1,2,0,52033.0,152.0,70,0
39232,1,25,1,28.0,1,2,0,54814.0,152.0,298,0
39233,0,40,1,28.0,1,1,0,26142.0,122.0,165,0
39234,0,35,1,30.0,1,1,0,25589.0,152.0,79,0
39235,0,71,1,3.0,0,1,0,25606.0,26.0,138,0
39236,1,23,1,33.0,1,2,0,28465.0,152.0,210,0
39237,0,32,1,9.0,0,1,1,2630.0,157.0,177,0
39238,0,30,1,28.0,0,2,1,29087.0,124.0,18,1
39239,1,53,1,28.0,1,1,0,25222.0,26.0,136,0
39240,0,30,1,36.0,0,2,1,54744.0,152.0,53,0
39241,1,45,1,40.0,0,1,0,34875.0,26.0,102,0
39242,1,30,1,37.0,1,1,0,33660.0,124.0,64,0
39243,0,22,1,3.0,0,2,1,19975.0,152.0,198,0
39244,0,51,1,7.0,0,1,1,2630.0,124.0,207,0
39245,1,49,1,46.0,0,1,1,32916.0,26.0,129,0
39246,1,33,1,30.0,1,1,0,24102.0,24.0,231,0
39247,0,42,1,28.0,0,1,1,34146.0,26.0,68,0
39248,0,21,1,8.0,0,2,1,30793.0,152.0,86,0
39249,0,37,1,22.0,0,1,1,27835.0,163.0,218,0
39250,0,42,1,46.0,0,1,1,42272.0,124.0,79,0
39251,0,45,1,8.0,0,1,1,32231.0,152.0,68,0
39252,1,23,1,42.0,0,2,1,41111.0,124.0,91,0
39253,0,40,1,28.0,0,1,1,37278.0,26.0,153,0
39254,0,42,1,8.0,0,1,1,25456.0,124.0,97,0
39255,0,25,1,47.0,0,2,1,22470.0,152.0,12,1
39256,1,22,1,46.0,1,2,0,28511.0,152.0,17,0
39257,0,34,1,30.0,1,1,0,2630.0,152.0,217,0
39258,0,26,1,28.0,0,1,1,2630.0,156.0,259,0
39259,1,25,1,9.0,1,2,0,30050.0,152.0,214,0
39260,0,50,1,29.0,0,1,1,30172.0,26.0,223,0
39261,1,22,1,36.0,1,2,0,33763.0,152.0,178,0
39262,1,24,1,29.0,1,2,0,39974.0,152.0,154,0
39263,0,56,1,28.0,0,1,1,51944.0,26.0,65,1
39264,0,24,1,15.0,1,2,0,51254.0,152.0,91,0
39265,1,54,1,28.0,0,1,1,33978.0,26.0,191,0
39266,1,24,1,30.0,1,2,0,34086.0,152.0,109,0
39267,1,57,1,28.0,1,1,0,33284.0,26.0,230,0
39268,1,24,1,21.0,1,2,0,48819.0,152.0,272,0
39269,1,73,1,20.0,1,1,0,2630.0,124.0,286,0
39270,0,38,1,41.0,0,1,1,29742.0,124.0,79,0
39271,0,23,1,25.0,1,2,0,32391.0,152.0,145,0
39272,1,27,1,33.0,1,2,0,28421.0,152.0,200,0
39273,0,38,1,10.0,1,1,0,2630.0,160.0,31,0
39274,0,41,1,46.0,0,1,1,23826.0,124.0,261,1
39275,1,27,1,40.0,1,2,0,32387.0,152.0,49,0
39276,0,45,1,24.0,0,1,1,2630.0,156.0,19,0
39277,1,38,1,28.0,0,3,1,39471.0,124.0,71,0
39278,1,26,1,28.0,1,2,0,36912.0,152.0,69,0
39279,0,51,1,51.0,0,1,1,26530.0,124.0,211,0
39280,0,45,1,46.0,1,1,1,33340.0,124.0,34,0
39281,1,37,1,28.0,0,1,1,29040.0,155.0,142,1
39282,0,50,1,14.0,0,3,1,29353.0,26.0,46,1
39283,1,21,1,46.0,1,2,0,29287.0,160.0,255,0
39284,0,54,1,28.0,0,3,1,46818.0,26.0,181,1
39285,1,25,1,16.0,1,2,0,29995.0,152.0,293,0
39286,0,36,1,11.0,0,1,1,25423.0,122.0,297,0
39287,0,25,1,41.0,1,2,0,23786.0,152.0,87,0
39288,1,67,1,7.0,0,1,1,2630.0,26.0,224,1
39289,1,64,1,8.0,1,1,0,26496.0,124.0,271,0
39290,1,21,1,3.0,0,2,1,26355.0,160.0,137,0
39291,1,25,1,47.0,1,2,0,44837.0,26.0,235,0
39292,0,49,1,28.0,0,1,0,32137.0,47.0,284,0
39293,1,24,1,8.0,0,2,0,30028.0,160.0,192,0
39294,0,52,1,46.0,1,1,0,30163.0,124.0,246,0
39295,0,45,1,8.0,0,1,1,74852.0,124.0,28,1
39296,1,51,1,39.0,0,1,1,30322.0,26.0,229,0
39297,1,38,1,30.0,1,1,0,2630.0,160.0,247,0
39298,0,39,1,28.0,0,1,1,2630.0,122.0,269,1
39299,1,48,1,28.0,0,1,1,35417.0,26.0,165,0
39300,1,70,1,50.0,1,1,0,33409.0,8.0,168,0
39301,1,25,1,15.0,1,2,0,32915.0,152.0,136,0
39302,1,59,1,28.0,0,3,1,45979.0,26.0,34,0
39303,0,23,1,15.0,1,2,0,36962.0,152.0,295,0
39304,1,39,1,29.0,0,3,1,2630.0,124.0,289,0
39305,1,43,1,46.0,0,1,1,2630.0,157.0,106,0
39306,1,26,1,7.0,1,2,0,44407.0,152.0,57,0
39307,1,23,1,8.0,1,2,0,58069.0,152.0,12,0
39308,1,25,1,49.0,1,2,0,26214.0,152.0,238,0
39309,0,21,1,40.0,0,2,1,32554.0,152.0,107,0
39310,1,25,1,17.0,1,2,0,30449.0,152.0,280,0
39311,1,27,1,47.0,0,2,1,26282.0,152.0,254,0
39312,1,25,1,8.0,1,2,0,2630.0,160.0,249,0
39313,1,34,1,21.0,1,1,0,2630.0,152.0,135,0
39314,1,24,1,36.0,1,2,0,32873.0,152.0,285,0
39315,1,39,1,28.0,1,1,0,29722.0,26.0,151,0
39316,1,22,1,10.0,1,2,0,27028.0,152.0,263,0
39317,1,33,1,8.0,1,2,0,35610.0,152.0,39,0
39318,0,34,1,36.0,0,1,1,41197.0,152.0,243,0
39319,0,23,1,30.0,0,2,1,26382.0,152.0,180,0
39320,1,27,1,49.0,0,2,1,21360.0,152.0,22,0
39321,0,24,1,8.0,1,2,0,36291.0,152.0,64,0
39322,1,29,1,28.0,1,2,0,119373.0,152.0,55,0
39323,0,44,1,43.0,0,1,1,29442.0,124.0,37,0
39324,0,62,1,28.0,0,1,1,124345.0,26.0,219,0
39325,1,48,1,28.0,1,1,0,27975.0,125.0,219,0
39326,0,63,1,33.0,1,1,0,44724.0,124.0,243,0
39327,1,32,1,10.0,1,2,0,18396.0,152.0,82,0
39328,0,22,1,6.0,1,2,0,21460.0,152.0,238,0
39329,0,20,1,41.0,1,2,0,23106.0,160.0,105,0
39330,1,35,1,11.0,1,1,0,33035.0,152.0,62,0
39331,1,43,1,8.0,0,3,1,2630.0,124.0,95,0
39332,1,28,1,18.0,0,2,1,27072.0,152.0,30,0
39333,1,49,1,28.0,0,1,0,36774.0,30.0,203,0
39334,0,24,1,32.0,1,2,0,2630.0,151.0,188,0
39335,0,37,1,25.0,0,1,1,2630.0,26.0,90,0
39336,1,32,1,30.0,1,2,0,31003.0,152.0,133,0
39337,1,22,1,30.0,1,2,0,25798.0,152.0,219,0
39338,0,48,1,28.0,1,1,0,23732.0,61.0,296,0
39339,0,65,1,28.0,1,1,0,69163.0,26.0,282,0
39340,0,58,1,50.0,0,3,1,42929.0,124.0,106,0
39341,1,38,1,28.0,1,1,0,24754.0,124.0,297,0
39342,0,23,1,30.0,1,2,0,33307.0,152.0,226,0
39343,0,22,1,8.0,1,2,0,43531.0,152.0,204,0
39344,1,23,1,47.0,0,2,0,31197.0,152.0,43,0
39345,1,26,1,8.0,0,1,0,36562.0,124.0,293,0
39346,1,24,1,33.0,1,2,1,31546.0,152.0,268,0
39347,1,22,1,30.0,1,2,0,32047.0,152.0,27,0
39348,1,23,1,46.0,1,2,0,44469.0,151.0,151,0
39349,0,36,1,28.0,1,1,0,2630.0,26.0,51,0
39350,0,26,1,37.0,1,2,0,2630.0,152.0,123,0
39351,0,37,1,46.0,1,1,0,40060.0,160.0,10,0
39352,1,52,1,12.0,1,1,0,20552.0,26.0,254,0
39353,0,43,1,43.0,0,1,1,36639.0,124.0,255,0
39354,0,48,1,28.0,0,1,1,38287.0,26.0,18,0
39355,0,47,1,26.0,0,1,1,37622.0,26.0,240,0
39356,1,24,1,27.0,1,2,0,32324.0,152.0,248,0
39357,0,25,1,45.0,1,2,0,34559.0,152.0,86,0
39358,1,20,1,46.0,1,2,0,25954.0,160.0,54,0
39359,0,24,1,25.0,1,2,0,2630.0,152.0,181,0
39360,1,64,1,45.0,0,1,1,25490.0,26.0,155,0
39361,0,66,1,28.0,1,1,0,45334.0,124.0,16,0
39362,0,56,1,48.0,0,1,1,2630.0,124.0,264,0
39363,1,70,1,15.0,1,1,0,2630.0,152.0,80,0
39364,0,24,1,3.0,1,2,0,25934.0,152.0,125,0
39365,1,27,1,37.0,0,2,0,46679.0,26.0,16,0
39366,0,39,1,28.0,1,1,0,22092.0,26.0,75,0
39367,0,23,1,2.0,1,2,0,37513.0,151.0,38,0
39368,1,26,1,8.0,1,2,0,35542.0,26.0,248,0
39369,1,24,1,15.0,1,2,0,27839.0,26.0,25,0
39370,0,37,1,12.0,0,1,1,2630.0,157.0,182,1
39371,0,54,1,28.0,0,3,1,47734.0,26.0,73,1
39372,0,47,1,15.0,0,1,1,30691.0,124.0,249,0
39373,0,28,1,13.0,0,2,1,22687.0,155.0,193,1
39374,1,33,1,30.0,1,2,0,36773.0,152.0,56,0
39375,1,48,1,43.0,1,1,0,39422.0,152.0,10,0
39376,1,25,1,8.0,0,2,1,67254.0,152.0,54,0
39377,0,35,1,28.0,0,1,1,2630.0,122.0,273,1
39378,1,25,1,48.0,1,2,0,2630.0,152.0,64,0
39379,0,56,1,50.0,1,1,0,31065.0,124.0,266,0
39380,1,58,1,15.0,0,3,1,27173.0,124.0,266,0
39381,1,22,1,3.0,1,2,0,33217.0,152.0,256,0
39382,1,47,1,48.0,1,1,0,2630.0,26.0,202,0
39383,0,25,1,26.0,0,2,1,2630.0,152.0,94,0
39384,0,29,1,13.0,1,2,0,32113.0,152.0,245,0
39385,1,22,1,8.0,1,2,0,28749.0,152.0,286,0
39386,0,51,1,28.0,1,1,1,53102.0,26.0,80,0
39387,1,52,1,28.0,0,1,1,41078.0,122.0,67,1
39388,0,59,1,18.0,0,1,1,46689.0,26.0,75,0
39389,0,28,1,37.0,0,2,1,2630.0,156.0,139,1
39390,1,22,1,21.0,1,2,0,27782.0,152.0,123,0
39391,0,41,1,2.0,0,1,1,28774.0,124.0,172,1
39392,1,25,1,14.0,1,2,0,24550.0,152.0,92,0
39393,0,50,1,9.0,0,1,1,34390.0,26.0,41,0
39394,0,24,1,34.0,0,2,1,2630.0,151.0,57,0
39395,0,45,1,15.0,1,1,0,2630.0,26.0,273,0
39396,0,44,1,48.0,1,1,0,2630.0,26.0,27,0
39397,0,30,1,37.0,1,1,0,2630.0,156.0,27,0
39398,1,22,1,12.0,1,2,0,33109.0,152.0,70,0
39399,0,28,1,46.0,1,2,0,2630.0,152.0,16,0
39400,1,45,1,28.0,1,1,0,35872.0,124.0,85,0
39401,1,20,1,42.0,1,2,0,29814.0,160.0,90,0
39402,0,55,1,28.0,0,1,0,32404.0,55.0,258,0
39403,0,25,1,15.0,1,2,0,26177.0,152.0,192,0
39404,0,24,1,9.0,1,2,0,37143.0,152.0,279,0
39405,0,54,1,28.0,0,1,1,37604.0,26.0,252,0
39406,0,34,1,20.0,0,1,1,2630.0,124.0,177,0
39407,0,22,1,43.0,0,2,1,33174.0,160.0,111,0
39408,1,23,1,41.0,1,2,0,29014.0,152.0,49,0
39409,0,44,1,29.0,0,1,1,58664.0,124.0,208,0
39410,1,23,1,36.0,1,2,0,28339.0,152.0,112,0
39411,0,26,1,46.0,1,2,0,30320.0,152.0,275,0
39412,0,37,1,28.0,0,3,1,44625.0,124.0,124,0
39413,0,41,1,10.0,0,1,1,31475.0,154.0,95,1
39414,0,23,1,28.0,1,2,0,29478.0,152.0,178,0
39415,1,26,1,35.0,1,2,0,26432.0,152.0,247,0
39416,0,59,1,28.0,0,1,1,56235.0,26.0,82,1
39417,1,23,1,17.0,0,2,1,33931.0,152.0,165,0
39418,1,22,1,47.0,0,2,1,26419.0,152.0,16,1
39419,0,39,1,8.0,1,1,0,46230.0,122.0,253,0
39420,0,24,1,30.0,0,2,1,24762.0,152.0,33,0
39421,0,25,1,6.0,1,2,0,27471.0,152.0,94,0
39422,1,21,1,33.0,0,2,0,35936.0,152.0,127,0
39423,0,30,1,29.0,0,1,1,2630.0,156.0,199,1
39424,1,22,1,27.0,0,2,0,25263.0,152.0,214,0
39425,0,44,1,8.0,1,1,0,28648.0,124.0,129,0
39426,0,23,1,28.0,1,2,0,21007.0,152.0,293,0
39427,0,60,1,28.0,1,1,0,41810.0,124.0,218,0
39428,0,23,1,29.0,1,2,0,24121.0,152.0,36,0
39429,1,30,1,28.0,1,2,0,37497.0,152.0,232,0
39430,1,48,1,48.0,0,1,1,2630.0,124.0,203,0
39431,1,22,1,46.0,1,2,0,36323.0,160.0,169,0
39432,0,24,1,28.0,0,2,1,27642.0,122.0,226,0
39433,1,25,1,14.0,1,2,0,28064.0,152.0,153,0
39434,1,25,1,15.0,0,2,1,44505.0,152.0,46,0
39435,1,47,1,41.0,1,1,1,35777.0,109.0,13,0
39436,1,55,1,29.0,0,1,1,2630.0,124.0,52,0
39437,1,48,1,45.0,0,3,1,24611.0,124.0,219,1
39438,0,65,1,28.0,0,1,1,64657.0,26.0,132,0
39439,0,58,1,10.0,0,1,1,28347.0,124.0,66,1
39440,0,30,1,28.0,0,2,1,46508.0,154.0,28,0
39441,0,63,1,28.0,0,1,1,70452.0,52.0,97,1
39442,1,33,1,12.0,0,2,1,35699.0,152.0,213,0
39443,1,23,1,33.0,1,2,0,28730.0,152.0,72,0
39444,0,55,1,47.0,1,1,0,43187.0,124.0,262,0
39445,1,34,1,28.0,1,1,0,40386.0,124.0,109,0
39446,1,23,1,8.0,1,2,0,37060.0,160.0,165,0
39447,0,58,1,36.0,0,1,1,24038.0,154.0,196,0
39448,1,24,1,28.0,1,2,0,113350.0,152.0,140,0
39449,0,69,1,41.0,0,1,0,76895.0,26.0,169,0
39450,1,46,1,11.0,0,1,0,28575.0,124.0,90,0
39451,0,47,1,28.0,0,1,1,35531.0,124.0,264,0
39452,1,48,1,3.0,0,1,1,22675.0,156.0,141,1
39453,0,36,1,28.0,1,1,0,46190.0,125.0,172,0
39454,1,25,1,30.0,1,2,0,32515.0,152.0,89,0
39455,1,39,1,35.0,0,1,1,39252.0,26.0,167,0
39456,1,42,1,28.0,0,1,1,32993.0,122.0,276,0
39457,0,31,1,48.0,0,2,1,2630.0,154.0,295,0
39458,1,38,1,28.0,1,1,0,55213.0,26.0,89,0
39459,0,57,1,28.0,0,1,1,39091.0,26.0,97,0
39460,0,23,1,30.0,1,2,0,38118.0,152.0,196,0
39461,1,29,1,28.0,1,2,0,32809.0,152.0,153,0
39462,1,26,1,6.0,1,2,0,24633.0,152.0,198,0
39463,0,23,1,50.0,1,2,0,30733.0,152.0,46,0
39464,1,38,1,47.0,0,1,1,29863.0,26.0,107,0
39465,0,47,1,28.0,0,1,1,2630.0,124.0,289,1
39466,0,44,1,36.0,0,1,1,56147.0,26.0,131,0
39467,0,21,1,46.0,1,2,0,28162.0,160.0,15,0
39468,0,45,1,47.0,1,1,0,29900.0,124.0,17,0
39469,0,43,1,28.0,0,1,1,45473.0,152.0,276,0
39470,1,25,1,50.0,1,2,0,29441.0,152.0,119,0
39471,0,54,1,28.0,0,1,1,48805.0,26.0,145,0
39472,0,29,1,4.0,1,2,0,23080.0,152.0,103,0
39473,0,37,1,28.0,0,1,1,35017.0,26.0,93,1
39474,0,22,1,30.0,0,2,1,35455.0,163.0,96,0
39475,1,25,1,26.0,1,2,0,2630.0,152.0,246,0
39476,1,62,1,21.0,1,1,0,26657.0,26.0,127,0
39477,0,22,1,13.0,1,2,0,26314.0,152.0,199,0
39478,0,23,1,28.0,0,2,1,56702.0,122.0,290,1
39479,1,23,1,13.0,1,2,0,19721.0,152.0,101,0
39480,1,51,1,28.0,0,1,1,42776.0,124.0,192,1
39481,1,40,1,28.0,0,1,1,36540.0,124.0,105,1
39482,1,62,1,41.0,1,1,0,45992.0,152.0,274,0
39483,0,22,1,27.0,1,2,0,34802.0,152.0,65,0
39484,0,26,1,8.0,0,1,1,2630.0,157.0,69,0
39485,1,30,1,35.0,0,2,1,43653.0,160.0,25,0
39486,0,42,1,39.0,0,3,1,2630.0,156.0,117,0
39487,1,24,1,48.0,1,2,0,2630.0,152.0,112,0
39488,0,45,1,28.0,0,1,1,51534.0,124.0,294,0
39489,0,47,1,36.0,0,1,1,35273.0,26.0,175,0
39490,0,48,1,46.0,1,1,0,22842.0,124.0,192,0
39491,1,20,1,15.0,0,2,0,26605.0,160.0,296,0
39492,0,25,1,21.0,0,2,1,21476.0,152.0,189,1
39493,0,24,1,29.0,1,2,0,32992.0,152.0,111,0
39494,1,25,1,8.0,0,2,1,58095.0,152.0,295,1
39495,1,33,1,35.0,0,2,1,21327.0,152.0,161,0
39496,0,36,1,50.0,0,1,1,37561.0,124.0,292,0
39497,0,22,1,10.0,1,2,0,32213.0,152.0,195,0
39498,1,32,1,15.0,0,2,0,28955.0,152.0,114,0
39499,1,20,1,45.0,0,2,1,2630.0,158.0,142,0
39500,0,45,1,28.0,1,1,0,31272.0,26.0,294,0
39501,0,62,1,28.0,1,1,0,51952.0,124.0,127,0
39502,0,46,1,35.0,0,1,1,22974.0,124.0,137,0
39503,0,34,1,11.0,1,1,0,2630.0,152.0,282,0
39504,1,24,1,41.0,0,2,1,43547.0,152.0,165,0
39505,1,27,1,11.0,1,2,0,41585.0,152.0,289,0
39506,1,33,1,25.0,0,2,1,24736.0,124.0,33,1
39507,0,30,1,28.0,0,1,1,33685.0,154.0,65,1
39508,1,53,1,37.0,0,1,0,25538.0,26.0,21,0
39509,1,27,1,46.0,0,2,1,28887.0,152.0,30,0
39510,0,22,1,2.0,1,2,0,32601.0,152.0,277,0
39511,0,34,1,8.0,0,1,1,30199.0,124.0,273,1
39512,1,67,1,28.0,0,1,0,59656.0,26.0,281,0
39513,1,40,1,24.0,0,1,0,30725.0,128.0,192,0
39514,0,27,1,37.0,0,2,1,31712.0,152.0,182,0
39515,1,56,1,46.0,0,1,1,2630.0,26.0,27,0
39516,0,34,1,46.0,1,1,0,26585.0,124.0,221,0
39517,0,40,1,8.0,0,1,1,38455.0,124.0,103,0
39518,0,32,1,8.0,0,1,1,57435.0,124.0,201,0
39519,0,22,1,46.0,1,2,0,28538.0,152.0,21,0
39520,1,24,1,29.0,1,2,0,28938.0,152.0,76,0
39521,1,25,1,28.0,1,2,0,62923.0,152.0,201,0
39522,1,21,1,32.0,1,2,0,34029.0,152.0,272,0
39523,1,28,1,47.0,0,2,1,2630.0,152.0,167,0
39524,0,50,1,28.0,0,1,0,38391.0,124.0,31,0
39525,0,24,1,8.0,1,2,0,40056.0,152.0,158,0
39526,1,28,1,50.0,0,2,1,22375.0,152.0,293,0
39527,0,46,1,50.0,0,1,1,28773.0,124.0,71,0
39528,1,52,1,28.0,0,1,0,38075.0,122.0,114,0
39529,1,21,1,46.0,0,2,1,36923.0,160.0,202,0
39530,0,33,1,23.0,0,2,1,2630.0,152.0,217,1
39531,0,79,1,28.0,1,1,0,30536.0,122.0,173,0
39532,1,46,1,37.0,0,1,0,2630.0,156.0,161,0
39533,0,24,1,27.0,1,2,0,24887.0,152.0,212,0
39534,1,28,1,46.0,1,2,0,2630.0,152.0,110,0
39535,1,22,1,46.0,0,1,1,2630.0,156.0,291,0
39536,0,42,1,38.0,0,3,1,2630.0,124.0,262,1
39537,1,29,1,10.0,1,2,0,28685.0,152.0,209,0
39538,0,66,1,8.0,0,3,1,31012.0,124.0,178,0
39539,1,43,1,28.0,0,1,1,42317.0,124.0,296,1
39540,0,25,1,37.0,1,2,0,24452.0,152.0,19,0
39541,1,24,1,47.0,0,2,1,23667.0,152.0,19,0
39542,0,27,1,46.0,1,2,0,27416.0,152.0,50,0
39543,0,71,1,28.0,1,1,0,39668.0,26.0,179,0
39544,0,23,1,29.0,1,2,0,24379.0,152.0,166,0
39545,0,49,1,29.0,0,1,1,27761.0,156.0,224,0
39546,0,24,1,10.0,1,2,0,18589.0,152.0,220,0
39547,0,42,1,21.0,0,1,1,2630.0,26.0,217,1
39548,1,39,1,18.0,0,1,1,2630.0,156.0,78,1
39549,0,35,1,8.0,0,1,1,2630.0,124.0,222,1
39550,0,30,1,46.0,0,1,1,2630.0,154.0,244,0
39551,1,59,1,28.0,0,1,1,35644.0,26.0,121,1
39552,0,53,1,0.0,0,1,1,2630.0,21.0,134,0
39553,0,44,1,28.0,0,1,1,39398.0,25.0,289,0
39554,1,22,1,6.0,1,2,0,14760.0,152.0,143,0
39555,1,28,1,36.0,0,2,1,44198.0,152.0,120,0
39556,1,39,1,28.0,1,1,0,2630.0,152.0,111,0
39557,1,43,1,46.0,0,1,1,36960.0,124.0,219,1
39558,1,24,1,28.0,1,2,0,70398.0,152.0,127,0
39559,1,71,1,50.0,1,1,0,33491.0,8.0,72,0
39560,1,40,1,28.0,0,1,1,35488.0,124.0,262,0
39561,0,46,1,8.0,1,1,0,38658.0,124.0,262,0
39562,0,24,1,28.0,0,2,1,50303.0,124.0,283,0
39563,1,48,1,8.0,0,1,0,36491.0,124.0,288,0
39564,0,32,1,21.0,0,2,1,24218.0,152.0,130,1
39565,0,50,1,8.0,0,1,1,55776.0,124.0,238,0
39566,1,21,1,41.0,1,2,0,25106.0,152.0,215,0
39567,0,52,1,26.0,1,1,0,26383.0,26.0,100,0
39568,1,46,1,39.0,0,1,1,28450.0,26.0,181,1
39569,0,56,1,20.0,0,1,1,2630.0,26.0,147,0
39570,0,64,1,8.0,0,1,1,44898.0,26.0,103,0
39571,1,43,1,28.0,0,1,1,37464.0,26.0,57,0
39572,1,36,1,14.0,0,1,0,2630.0,156.0,103,0
39573,0,35,1,28.0,1,1,0,46605.0,124.0,22,0
39574,1,23,1,41.0,1,2,0,39182.0,152.0,152,0
39575,0,72,1,41.0,0,1,1,57811.0,26.0,41,0
39576,0,46,1,28.0,0,1,1,85068.0,26.0,174,1
39577,1,34,1,8.0,0,1,1,2630.0,26.0,162,1
39578,0,25,1,41.0,1,2,0,58242.0,152.0,265,0
39579,1,72,1,9.0,1,1,0,42845.0,26.0,193,0
39580,0,40,1,50.0,0,1,1,28959.0,124.0,88,0
39581,1,37,1,28.0,0,1,1,29560.0,124.0,73,1
39582,0,50,1,28.0,1,1,0,39636.0,26.0,233,0
39583,1,33,1,28.0,0,1,1,68330.0,26.0,256,0
39584,1,53,1,17.0,1,1,0,48158.0,154.0,168,0
39585,0,61,1,28.0,0,1,1,37800.0,26.0,248,0
39586,0,24,1,14.0,1,2,0,26279.0,152.0,242,0
39587,0,25,1,11.0,1,2,0,24775.0,152.0,79,0
39588,1,49,1,46.0,0,1,1,2630.0,155.0,92,1
39589,0,43,1,8.0,0,1,1,31988.0,124.0,246,0
39590,1,26,1,42.0,1,2,0,33122.0,152.0,244,0
39591,1,25,1,11.0,1,2,0,35103.0,152.0,288,0
39592,0,55,1,28.0,0,3,1,52813.0,26.0,224,0
39593,0,34,1,3.0,0,1,1,21728.0,157.0,148,1
39594,0,57,1,8.0,1,1,0,53405.0,152.0,168,0
39595,0,24,1,28.0,0,2,1,2630.0,152.0,229,0
39596,0,41,1,41.0,0,1,1,24722.0,12.0,285,1
39597,0,41,1,20.0,1,1,0,2630.0,124.0,261,0
39598,1,48,1,28.0,1,1,0,42604.0,124.0,267,0
39599,1,24,1,14.0,1,2,0,39565.0,152.0,73,0
39600,0,27,1,8.0,1,2,0,38672.0,152.0,12,0
39601,1,21,1,30.0,1,2,0,23488.0,152.0,66,0
39602,0,58,1,46.0,0,1,1,25297.0,26.0,250,0
39603,1,26,1,46.0,1,2,0,36495.0,152.0,284,0
39604,1,23,1,50.0,1,2,0,36287.0,152.0,272,0
39605,0,49,1,28.0,1,1,0,38911.0,124.0,280,0
39606,1,33,1,13.0,1,2,0,2630.0,26.0,259,0
39607,0,39,1,28.0,0,3,1,42456.0,156.0,137,0
39608,1,39,1,28.0,0,1,0,49799.0,124.0,126,0
39609,1,33,1,28.0,1,1,0,25146.0,124.0,33,0
39610,0,58,1,28.0,0,1,1,46172.0,124.0,172,0
39611,0,24,1,18.0,1,2,0,25569.0,152.0,44,0
39612,0,41,1,28.0,0,1,1,30008.0,124.0,92,0
39613,1,32,1,23.0,1,2,0,20035.0,156.0,142,0
39614,1,42,1,33.0,0,1,1,32631.0,154.0,176,0
39615,1,37,1,45.0,1,1,0,18568.0,107.0,237,0
39616,1,51,1,28.0,0,3,1,38247.0,26.0,120,1
39617,0,20,1,8.0,0,2,1,49005.0,160.0,148,0
39618,0,49,1,0.0,0,1,1,2630.0,26.0,152,0
39619,0,48,1,45.0,0,1,1,2630.0,156.0,298,1
39620,0,22,1,36.0,1,2,0,26426.0,160.0,58,0
39621,0,42,1,43.0,0,1,1,36053.0,124.0,226,0
39622,0,52,1,30.0,1,1,0,2630.0,152.0,198,0
39623,0,24,1,8.0,1,2,0,27949.0,152.0,46,0
39624,0,45,1,48.0,0,1,1,2630.0,15.0,173,1
39625,0,40,1,36.0,0,1,1,2630.0,124.0,104,1
39626,1,22,1,21.0,1,2,0,31877.0,152.0,28,0
39627,0,24,1,6.0,1,2,0,34237.0,152.0,30,0
39628,0,46,1,28.0,1,1,1,57912.0,26.0,299,0
39629,1,49,1,8.0,0,1,1,39026.0,26.0,38,0
39630,1,26,1,35.0,0,2,1,2630.0,152.0,217,0
39631,1,23,1,14.0,1,2,0,42020.0,152.0,78,0
39632,1,22,1,41.0,1,2,0,39957.0,152.0,135,0
39633,1,49,1,46.0,0,1,1,29159.0,124.0,93,0
39634,0,33,1,19.0,1,1,0,2630.0,124.0,299,0
39635,1,44,1,47.0,1,1,0,22121.0,124.0,246,0
39636,0,38,1,28.0,0,1,1,42632.0,26.0,19,0
39637,0,44,1,46.0,0,1,1,24408.0,26.0,211,0
39638,1,22,1,10.0,1,2,0,2630.0,152.0,129,0
39639,0,22,1,45.0,1,2,0,40573.0,152.0,264,0
39640,1,23,1,8.0,1,2,0,48729.0,152.0,29,0
39641,1,38,1,28.0,0,1,1,51746.0,124.0,194,0
39642,1,26,1,41.0,1,2,0,33516.0,152.0,212,0
39643,1,25,1,10.0,0,2,1,41300.0,26.0,242,0
